Analyte Cluster,Analyte Group,Analyte,Accession,Theoretical m/z,Adduct,Charge,Average m/z,Delta Average m/z ppm,Average RT,Std dev RT,Sample,Library,Record ID,ID Score,Raw Intensity,m/z,Aligned RT,delta m/z AMU,delta m/z ppm,m/z FWHM,RT FWHM,Isotopic Distribution Score,Mass Accuracy Score,MS2 Score,XIC Score,Attributes
,D-Psicose_RT4,"1,6-Anhydro-.beta.-D-glucose_RT3",CASNO:498-07-7,143.0349711,[M-H-H2O]-,-1,143.03497,NaN,10.626765,0.038821597,070518Phhmet37,nist_library_elements (2017).libdb,NISTNO:1541691,0.88576645,3.22E+09,143.0349711,10.59221598,1.12E-05,0.07819351,0.002166748,0.200242567,0.95171374,0.99609035,0.8270094,0.8228038,
,D-Psicose_RT4,"1,6-Anhydro-.beta.-D-glucose_RT3",CASNO:498-07-7,143.0349503,[M-H-H2O]-,-1,143.03497,NaN,10.626765,0.038821597,070518Phhmet20,nist_library_elements (2017).libdb,NISTNO:1541691,0.88641757,7.28E+08,143.0349503,10.64867859,3.20E-05,0.223744974,0.00112915,0.160273155,0.9479769,0.98881274,0.83176607,0.2941447,
,D-Psicose_RT4,"1,6-Anhydro-.beta.-D-glucose_RT3",CASNO:498-07-7,143.0349791,[M-H-H2O]-,-1,143.03497,NaN,10.626765,0.038821597,070518Phhmet38,nist_library_elements (2017).libdb,NISTNO:1541691,0.87570304,2.72E+09,143.0349791,10.61051331,3.21E-06,0.022420687,0.002166748,0.168159072,0.86463594,0.99887896,0.8383334,0.7382079,
,D-Psicose_RT4,"1,6-Anhydro-.beta.-D-glucose_RT3",CASNO:498-07-7,143.0349686,[M-H-H2O]-,-1,143.03497,NaN,10.626765,0.038821597,070518Phhmet2,nist_library_elements (2017).libdb,NISTNO:1022379,0.8913434,1.52E+09,143.0349686,10.70042013,1.37E-05,0.095682096,0.001159668,0.161469809,0.7874709,0.9952159,,0.44063616,
,D-Psicose_RT4,"1,6-Anhydro-.beta.-D-glucose_RT3",CASNO:498-07-7,143.035029,[M-H-H2O]-,-1,143.03497,NaN,10.626765,0.038821597,070518Phhmet19,nist_library_elements (2017).libdb,NISTNO:1541691,0.8631493,8.25E+08,143.035029,10.64869181,4.67E-05,0.326835696,0.00112915,0.154226001,,0.9836582,0.8229796,0.22669433,
,D-Psicose_RT4,"1,6-Anhydro-.beta.-D-glucose_RT3",CASNO:498-07-7,143.0349788,[M-H-H2O]-,-1,143.03497,NaN,10.626765,0.038821597,070518Phhmet39,nist_library_elements (2017).libdb,NISTNO:1541691,0.8660551,2.41E+09,143.0349788,10.61391195,3.52E-06,0.024625689,0.002151489,0.164980682,0.857244,0.9987687,0.8247542,0.7008621,
,D-Psicose_RT4,"1,6-Anhydro-.beta.-D-glucose_RT3",CASNO:498-07-7,143.0350363,[M-H-H2O]-,-1,143.03497,NaN,10.626765,0.038821597,070518Phhmet3,nist_library_elements (2017).libdb,NISTNO:1022379,0.9811243,1.53E+09,143.0350363,10.57256978,5.40E-05,0.377515056,0.001342773,0.184769265,,0.9811243,,0.63935876,
,D-Psicose_RT4,"1,6-Anhydro-.beta.-D-glucose_RT3",CASNO:498-07-7,143.0349931,[M-H-H2O]-,-1,143.03497,NaN,10.626765,0.038821597,070518Phhmet21,nist_library_elements (2017).libdb,NISTNO:1541691,0.86787003,7.65E+08,143.0349931,10.6033783,1.08E-05,0.075813004,0.00112915,0.15855039,,0.9962093,0.8250903,0.19946416,
,D-Psicose_RT4,"1,6-Anhydro-.beta.-D-glucose_RT3",CASNO:498-07-7,143.0349263,[M-H-H2O]-,-1,143.03497,NaN,10.626765,0.038821597,070518Phhmet1,nist_library_elements (2017).libdb,NISTNO:1541691,0.8654264,1.09E+09,143.0349263,10.65050863,5.59E-05,0.391117366,0.001327515,0.169011958,,0.98044413,0.8270872,0.41681328,
,D-Psicose_RT4,L-(+)-Erythrulose_RT3,CASNO:533-50-6,101.0244336,[M-H-H2O]-,-1,101.02444,NaN,10.670565,0.035635885,070518Phhmet37,nist_library_elements (2017).libdb,NISTNO:1625558,0.847715,1.68E+10,101.0244336,10.65872599,1.60E-05,0.158769611,0.001190186,0.31047376,0.96427405,0.9920615,0.7607466,0.965349,
,D-Psicose_RT4,L-(+)-Erythrulose_RT3,CASNO:533-50-6,101.0244204,[M-H-H2O]-,-1,101.02444,NaN,10.670565,0.035635885,070518Phhmet20,nist_library_elements (2017).libdb,NISTNO:1625555,0.62153757,3.61E+09,101.0244204,10.64867859,2.82E-06,0.027935692,8.85E-04,0.478728612,0.97265786,0.9986032,0.37880892,0.7701953,
,D-Psicose_RT4,L-(+)-Erythrulose_RT3,CASNO:533-50-6,101.0244257,[M-H-H2O]-,-1,101.02444,NaN,10.670565,0.035635885,070518Phhmet38,nist_library_elements (2017).libdb,NISTNO:1625558,0.8828293,1.39E+10,101.0244257,10.65498962,8.07E-06,0.079850838,0.001266479,0.271772416,0.92957157,0.99600744,0.82952243,0.97181094,
,D-Psicose_RT4,L-(+)-Erythrulose_RT3,CASNO:533-50-6,101.0244509,[M-H-H2O]-,-1,101.02444,NaN,10.670565,0.035635885,070518Phhmet2,nist_library_elements (2017).libdb,NISTNO:1625553,0.69841826,9.63E+09,101.0244509,10.73509928,3.33E-05,0.329974566,0.001098633,0.554757309,0.929986,0.98350126,0.5262013,0.8140815,
,D-Psicose_RT4,L-(+)-Erythrulose_RT3,CASNO:533-50-6,101.0244762,[M-H-H2O]-,-1,101.02444,NaN,10.670565,0.035635885,070518Phhmet19,nist_library_elements (2017).libdb,NISTNO:1625555,0.6092652,3.54E+09,101.0244762,10.64869181,5.86E-05,0.579576539,8.47E-04,0.547654025,0.93319863,0.9710212,0.38070205,0.8563328,
,D-Psicose_RT4,L-(+)-Erythrulose_RT3,CASNO:533-50-6,101.0244232,[M-H-H2O]-,-1,101.02444,NaN,10.670565,0.035635885,070518Phhmet39,nist_library_elements (2017).libdb,NISTNO:1625555,0.9025393,1.24E+10,101.0244232,10.65536804,5.59E-06,0.05535474,0.001312256,0.263113022,0.97863317,0.99723226,0.8456104,0.9569368,
,D-Psicose_RT4,L-(+)-Erythrulose_RT3,CASNO:533-50-6,101.0244812,[M-H-H2O]-,-1,101.02444,NaN,10.670565,0.035635885,070518Phhmet3,nist_library_elements (2017).libdb,NISTNO:1625553,0.6993307,9.95E+09,101.0244812,10.73115946,6.36E-05,0.629980344,0.001068115,0.505792046,0.9583535,0.968501,0.52326626,0.8375158,
,D-Psicose_RT4,L-(+)-Erythrulose_RT3,CASNO:533-50-6,101.0244212,[M-H-H2O]-,-1,101.02444,NaN,10.670565,0.035635885,070518Phhmet21,nist_library_elements (2017).libdb,NISTNO:1625555,0.7796806,3.45E+09,101.0244212,10.65186564,3.63E-06,0.035959846,8.70E-04,0.616745059,0.9631073,0.998202,0.6456979,0.8661051,
,D-Psicose_RT4,L-(+)-Erythrulose_RT3,CASNO:533-50-6,101.0244291,[M-H-H2O]-,-1,101.02444,NaN,10.670565,0.035635885,070518Phhmet1,nist_library_elements (2017).libdb,NISTNO:1625555,0.79366285,1.39E+09,101.0244291,10.65050863,1.15E-05,0.113357519,8.47E-04,0.169143073,0.7925699,0.99433213,0.7271375,0.4500539,
,D-Psicose_RT4,D-Ribulose,CASNO:488-84-6,131.0349954,[M-H-H2O]-,-1,131.035,0.18980142,10.623327,0.029424885,070518Phhmet20,nist_library_elements (2017).libdb,NISTNO:1102686,0.99498016,1.95E+08,131.0349954,10.64867859,1.32E-05,0.100397181,8.24E-04,0.136722183,,0.99498016,,R,
,D-Psicose_RT4,D-Ribulose,CASNO:488-84-6,131.0349898,[M-H-H2O]-,-1,131.035,0.18980142,10.623327,0.029424885,070518Phhmet38,nist_library_elements (2017).libdb,NISTNO:1102686,0.9967829,2.03E+09,131.0349898,10.61051331,7.49E-06,0.057126326,0.001190186,0.239699888,0.996422,0.9971437,,0.86983246,
,D-Psicose_RT4,D-Ribulose,CASNO:488-84-6,131.0349915,[M-H-H2O]-,-1,131.035,0.18980142,10.623327,0.029424885,070518Phhmet2,nist_library_elements (2017).libdb,NISTNO:1102686,0.9964892,2.02E+08,131.0349915,10.62894491,9.20E-06,0.070215205,8.24E-04,0.08758142,,0.9964892,,R,
,D-Psicose_RT4,D-Ribulose,CASNO:488-84-6,131.0350398,[M-H-H2O]-,-1,131.035,0.18980142,10.623327,0.029424885,070518Phhmet19,nist_library_elements (2017).libdb,NISTNO:1102686,0.9780534,2.30E+08,131.0350398,10.64869181,5.75E-05,0.438932879,8.39E-04,0.135121187,,0.9780534,,R,
,D-Psicose_RT4,D-Ribulose,CASNO:488-84-6,131.0350063,[M-H-H2O]-,-1,131.035,0.18980142,10.623327,0.029424885,070518Phhmet3,nist_library_elements (2017).libdb,NISTNO:1102686,0.99083346,3.32E+08,131.0350063,10.57256978,2.40E-05,0.183329233,8.24E-04,0.127903986,,0.9908335,,R,
,D-Psicose_RT4,D-Ribulose,CASNO:488-84-6,131.0350257,[M-H-H2O]-,-1,131.035,0.18980142,10.623327,0.029424885,070518Phhmet21,nist_library_elements (2017).libdb,NISTNO:1102686,0.9834329,1.55E+08,131.0350257,10.6033783,4.34E-05,0.33134316,8.54E-04,0.109672038,,0.9834328,,R,
,D-Psicose_RT4,D-Ribulose,CASNO:488-84-6,131.0350016,[M-H-H2O]-,-1,131.035,0.18980142,10.623327,0.029424885,070518Phhmet1,nist_library_elements (2017).libdb,NISTNO:1102686,0.9926367,2.82E+08,131.0350016,10.65050863,1.93E-05,0.147266067,4.58E-04,0.117066161,,0.9926367,,R,
,D-Psicose_RT4,L-Xylulose,CASNO:527-50-4,131.0349954,[M-H-H2O]-,-1,131.035,NaN,10.623327,0.029424885,070518Phhmet20,nist_library_elements (2017).libdb,NISTNO:1054984,0.99498016,1.95E+08,131.0349954,10.64867859,1.32E-05,0.100397181,8.24E-04,0.136722183,,0.99498016,,R,
,D-Psicose_RT4,L-Xylulose,CASNO:527-50-4,131.0349898,[M-H-H2O]-,-1,131.035,NaN,10.623327,0.029424885,070518Phhmet38,nist_library_elements (2017).libdb,NISTNO:1054984,0.9967829,2.03E+09,131.0349898,10.61051331,7.49E-06,0.057126326,0.001190186,0.239699888,0.996422,0.9971437,,0.86983246,
,D-Psicose_RT4,L-Xylulose,CASNO:527-50-4,131.0349915,[M-H-H2O]-,-1,131.035,NaN,10.623327,0.029424885,070518Phhmet2,nist_library_elements (2017).libdb,NISTNO:1054984,0.9964892,2.02E+08,131.0349915,10.62894491,9.20E-06,0.070215205,8.24E-04,0.08758142,,0.9964892,,R,
,D-Psicose_RT4,L-Xylulose,CASNO:527-50-4,131.0350398,[M-H-H2O]-,-1,131.035,NaN,10.623327,0.029424885,070518Phhmet19,nist_library_elements (2017).libdb,NISTNO:1054984,0.9780534,2.30E+08,131.0350398,10.64869181,5.75E-05,0.438932879,8.39E-04,0.135121187,,0.9780534,,R,
,D-Psicose_RT4,L-Xylulose,CASNO:527-50-4,131.0350063,[M-H-H2O]-,-1,131.035,NaN,10.623327,0.029424885,070518Phhmet3,nist_library_elements (2017).libdb,NISTNO:1054984,0.99083346,3.32E+08,131.0350063,10.57256978,2.40E-05,0.183329233,8.24E-04,0.127903986,,0.9908335,,R,
,D-Psicose_RT4,L-Xylulose,CASNO:527-50-4,131.0350257,[M-H-H2O]-,-1,131.035,NaN,10.623327,0.029424885,070518Phhmet21,nist_library_elements (2017).libdb,NISTNO:1054984,0.9834329,1.55E+08,131.0350257,10.6033783,4.34E-05,0.33134316,8.54E-04,0.109672038,,0.9834328,,R,
,D-Psicose_RT4,L-Xylulose,CASNO:527-50-4,131.0350016,[M-H-H2O]-,-1,131.035,NaN,10.623327,0.029424885,070518Phhmet1,nist_library_elements (2017).libdb,NISTNO:1054984,0.9926367,2.82E+08,131.0350016,10.65050863,1.93E-05,0.147266067,4.58E-04,0.117066161,,0.9926367,,R,
,D-Psicose_RT4,Dimethyl malonate,CASNO:108-59-8,113.0244972,[M-H-H2O]-,-1,113.024506,NaN,10.625743,0.021665603,070518Phhmet37,nist_library_elements (2017).libdb,NISTNO:1295769,0.9674349,7.22E+09,113.0244972,10.59221598,7.96E-05,0.704597982,0.002410889,0.191809114,0.9700995,0.96477014,,0.86673254,
,D-Psicose_RT4,Dimethyl malonate,CASNO:108-59-8,113.0245016,[M-H-H2O]-,-1,113.024506,NaN,10.625743,0.021665603,070518Phhmet20,nist_library_elements (2017).libdb,NISTNO:1295769,0.9528078,1.37E+09,113.0245016,10.64867859,8.40E-05,0.743498369,0.001274109,0.157323519,0.9427905,0.9628251,,0.27275062,
,D-Psicose_RT4,Dimethyl malonate,CASNO:108-59-8,113.0244997,[M-H-H2O]-,-1,113.024506,NaN,10.625743,0.021665603,070518Phhmet38,nist_library_elements (2017).libdb,NISTNO:1295769,0.9784195,6.45E+09,113.0244997,10.61051331,8.21E-05,0.726742731,0.001434326,0.179887724,0.9931761,0.96366286,,0.86023945,
,D-Psicose_RT4,Dimethyl malonate,CASNO:108-59-8,113.0245164,[M-H-H2O]-,-1,113.024506,NaN,10.625743,0.021665603,070518Phhmet2,nist_library_elements (2017).libdb,NISTNO:1295769,0.92749804,2.79E+09,113.0245164,10.62894491,9.88E-05,0.874546894,0.00125885,0.159737889,0.8987235,0.9562727,,0.41293773,
,D-Psicose_RT4,Dimethyl malonate,CASNO:108-59-8,113.0245558,[M-H-H2O]-,-1,113.024506,NaN,10.625743,0.021665603,070518Phhmet19,nist_library_elements (2017).libdb,NISTNO:1295769,0.9614355,1.31E+09,113.0245558,10.64869181,1.38E-04,1.222825371,0.00125885,0.151743635,0.9840121,0.9388588,,0.23799855,
,D-Psicose_RT4,Dimethyl malonate,CASNO:108-59-8,113.0245,[M-H-H2O]-,-1,113.024506,NaN,10.625743,0.021665603,070518Phhmet39,nist_library_elements (2017).libdb,NISTNO:1295769,0.9784392,5.98E+09,113.0245,10.61391195,8.24E-05,0.72947005,0.001480103,0.171178118,0.99335194,0.96352655,,0.81106013,
,D-Psicose_RT4,Dimethyl malonate,CASNO:108-59-8,113.0245485,[M-H-H2O]-,-1,113.024506,NaN,10.625743,0.021665603,070518Phhmet3,nist_library_elements (2017).libdb,NISTNO:1295769,0.9634941,2.93E+09,113.0245485,10.63483582,1.31E-04,1.157771676,0.00125885,0.166146723,0.9848768,0.9421115,,0.57885593,
,D-Psicose_RT4,Dimethyl malonate,CASNO:108-59-8,113.0245005,[M-H-H2O]-,-1,113.024506,NaN,10.625743,0.021665603,070518Phhmet21,nist_library_elements (2017).libdb,NISTNO:1295769,0.97168934,1.26E+09,113.0245005,10.6033783,8.29E-05,0.73337449,0.001243591,0.151186577,0.9800473,0.9633313,,0.21774825,
,D-Psicose_RT4,Dimethyl malonate,CASNO:108-59-8,113.0244976,[M-H-H2O]-,-1,113.024506,NaN,10.625743,0.021665603,070518Phhmet1,nist_library_elements (2017).libdb,NISTNO:1295769,0.9667593,3.05E+09,113.0244976,10.65050863,8.00E-05,0.707551101,0.001220703,0.173994398,0.9688961,0.9646225,,0.60653377,
,D-Psicose_RT4,DL-Glyceraldehyde_RT2,CASNO:56-82-6,71.01387886,[M-H-H2O]-,-1,71.013885,NaN,10.622554,0.044655643,070518Phhmet37,nist_library_elements (2017).libdb,NISTNO:1031235,0.97752744,9.98E+09,71.01387886,10.55431315,2.59E-05,0.365275054,7.78E-04,0.202896134,0.97331864,0.98173624,,0.89796525,
,D-Psicose_RT4,DL-Glyceraldehyde_RT2,CASNO:56-82-6,71.01387992,[M-H-H2O]-,-1,71.013885,NaN,10.622554,0.044655643,070518Phhmet20,nist_library_elements (2017).libdb,NISTNO:1031235,0.98098385,1.91E+09,71.01387992,10.64867859,2.70E-05,0.38032473,3.20E-04,0.173085006,,0.9809838,,R,
,D-Psicose_RT4,DL-Glyceraldehyde_RT2,CASNO:56-82-6,71.01388376,[M-H-H2O]-,-1,71.013885,NaN,10.622554,0.044655643,070518Phhmet38,nist_library_elements (2017).libdb,NISTNO:1031235,0.9673681,7.02E+09,71.01388376,10.61051331,3.08E-05,0.434387659,7.86E-04,0.184032297,0.9564555,0.9782806,,0.88438755,
,D-Psicose_RT4,DL-Glyceraldehyde_RT2,CASNO:56-82-6,71.01388021,[M-H-H2O]-,-1,71.013885,NaN,10.622554,0.044655643,070518Phhmet2,nist_library_elements (2017).libdb,NISTNO:1031235,0.9807808,7.65E+08,71.01388021,10.70042013,2.73E-05,0.384383818,2.59E-04,0.14284002,,0.98078084,,R,
,D-Psicose_RT4,DL-Glyceraldehyde_RT2,CASNO:56-82-6,71.0139138,[M-H-H2O]-,-1,71.013885,NaN,10.622554,0.044655643,070518Phhmet19,nist_library_elements (2017).libdb,NISTNO:1031235,0.9571303,7.13E+08,71.0139138,10.64869181,6.09E-05,0.85739353,3.13E-04,0.143254169,,0.9571304,,0.15573137,
,D-Psicose_RT4,DL-Glyceraldehyde_RT2,CASNO:56-82-6,71.01388345,[M-H-H2O]-,-1,71.013885,NaN,10.622554,0.044655643,070518Phhmet39,nist_library_elements (2017).libdb,NISTNO:1031235,0.9876669,6.64E+09,71.01388345,10.61391195,3.05E-05,0.429920396,9.08E-04,0.183446805,0.9968299,0.978504,,0.8726031,
,D-Psicose_RT4,DL-Glyceraldehyde_RT2,CASNO:56-82-6,71.01390328,[M-H-H2O]-,-1,71.013885,NaN,10.622554,0.044655643,070518Phhmet3,nist_library_elements (2017).libdb,NISTNO:1031235,0.9645411,8.06E+08,71.01390328,10.57256978,5.04E-05,0.709179728,3.05E-04,0.151099698,,0.964541,,R,
,D-Psicose_RT4,DL-Glyceraldehyde_RT2,CASNO:56-82-6,71.01388093,[M-H-H2O]-,-1,71.013885,NaN,10.622554,0.044655643,070518Phhmet21,nist_library_elements (2017).libdb,NISTNO:1031235,0.98027277,7.30E+08,71.01388093,10.6033783,2.80E-05,0.394544331,3.28E-04,0.150436624,,0.98027277,,0.118290424,
,D-Psicose_RT4,DL-Glyceraldehyde_RT2,CASNO:56-82-6,71.01387306,[M-H-H2O]-,-1,71.013885,NaN,10.622554,0.044655643,070518Phhmet1,nist_library_elements (2017).libdb,NISTNO:1031235,0.86688805,8.90E+08,71.01387306,10.65050863,2.01E-05,0.283661605,2.82E-04,0.161452134,0.74795914,0.9858169,,0.25814876,
,D-Psicose_RT4,Methoxyacetic acid_RT2,CASNO:625-45-6,71.01387886,[M-H-H2O]-,-1,71.013885,NaN,10.622554,0.044655643,070518Phhmet37,nist_library_elements (2017).libdb,NISTNO:1063219,0.97752744,9.98E+09,71.01387886,10.55431315,2.59E-05,0.365275054,7.78E-04,0.202896134,0.97331864,0.98173624,,0.89796525,
,D-Psicose_RT4,Methoxyacetic acid_RT2,CASNO:625-45-6,71.01387992,[M-H-H2O]-,-1,71.013885,NaN,10.622554,0.044655643,070518Phhmet20,nist_library_elements (2017).libdb,NISTNO:1063219,0.98098385,1.91E+09,71.01387992,10.64867859,2.70E-05,0.38032473,3.20E-04,0.173085006,,0.9809838,,R,
,D-Psicose_RT4,Methoxyacetic acid_RT2,CASNO:625-45-6,71.01388376,[M-H-H2O]-,-1,71.013885,NaN,10.622554,0.044655643,070518Phhmet38,nist_library_elements (2017).libdb,NISTNO:1063219,0.9673681,7.02E+09,71.01388376,10.61051331,3.08E-05,0.434387659,7.86E-04,0.184032297,0.9564555,0.9782806,,0.88438755,
,D-Psicose_RT4,Methoxyacetic acid_RT2,CASNO:625-45-6,71.01388021,[M-H-H2O]-,-1,71.013885,NaN,10.622554,0.044655643,070518Phhmet2,nist_library_elements (2017).libdb,NISTNO:1063219,0.9807808,7.65E+08,71.01388021,10.70042013,2.73E-05,0.384383819,2.59E-04,0.14284002,,0.98078084,,R,
,D-Psicose_RT4,Methoxyacetic acid_RT2,CASNO:625-45-6,71.0139138,[M-H-H2O]-,-1,71.013885,NaN,10.622554,0.044655643,070518Phhmet19,nist_library_elements (2017).libdb,NISTNO:1063219,0.9571303,7.13E+08,71.0139138,10.64869181,6.09E-05,0.85739353,3.13E-04,0.143254169,,0.9571304,,0.15573137,
,D-Psicose_RT4,Methoxyacetic acid_RT2,CASNO:625-45-6,71.01388345,[M-H-H2O]-,-1,71.013885,NaN,10.622554,0.044655643,070518Phhmet39,nist_library_elements (2017).libdb,NISTNO:1063219,0.9876669,6.64E+09,71.01388345,10.61391195,3.05E-05,0.429920396,9.08E-04,0.183446805,0.9968299,0.978504,,0.8726031,
,D-Psicose_RT4,Methoxyacetic acid_RT2,CASNO:625-45-6,71.01390328,[M-H-H2O]-,-1,71.013885,NaN,10.622554,0.044655643,070518Phhmet3,nist_library_elements (2017).libdb,NISTNO:1063219,0.9645411,8.06E+08,71.01390328,10.57256978,5.04E-05,0.709179728,3.05E-04,0.151099698,,0.964541,,R,
,D-Psicose_RT4,Methoxyacetic acid_RT2,CASNO:625-45-6,71.01388093,[M-H-H2O]-,-1,71.013885,NaN,10.622554,0.044655643,070518Phhmet21,nist_library_elements (2017).libdb,NISTNO:1063219,0.98027277,7.30E+08,71.01388093,10.6033783,2.80E-05,0.394544331,3.28E-04,0.150436624,,0.98027277,,0.118290424,
,D-Psicose_RT4,Methoxyacetic acid_RT2,CASNO:625-45-6,71.01387306,[M-H-H2O]-,-1,71.013885,NaN,10.622554,0.044655643,070518Phhmet1,nist_library_elements (2017).libdb,NISTNO:1063219,0.86688805,8.90E+08,71.01387306,10.65050863,2.01E-05,0.283661606,2.82E-04,0.161452134,0.74795914,0.9858169,,0.25814876,
,D-Psicose_RT4,D-Ribose,CASNO:50-69-1,131.0349954,[M-H-H2O]-,-1,131.035,NaN,10.623327,0.029424885,070518Phhmet20,nist_library_elements (2017).libdb,NISTNO:1102743,0.99498016,1.95E+08,131.0349954,10.64867859,1.32E-05,0.100397181,8.24E-04,0.136722183,,0.99498016,,R,
,D-Psicose_RT4,D-Ribose,CASNO:50-69-1,131.0349898,[M-H-H2O]-,-1,131.035,NaN,10.623327,0.029424885,070518Phhmet38,nist_library_elements (2017).libdb,NISTNO:1022350,0.472345,2.03E+09,131.0349898,10.61051331,7.49E-06,0.057126326,0.001190186,0.239699888,0.996422,0.9971437,0.12271977,0.86983246,
,D-Psicose_RT4,D-Ribose,CASNO:50-69-1,131.0349915,[M-H-H2O]-,-1,131.035,NaN,10.623327,0.029424885,070518Phhmet2,nist_library_elements (2017).libdb,NISTNO:1102743,0.9964892,2.02E+08,131.0349915,10.62894491,9.20E-06,0.070215205,8.24E-04,0.08758142,,0.9964892,,R,
,D-Psicose_RT4,D-Ribose,CASNO:50-69-1,131.0350398,[M-H-H2O]-,-1,131.035,NaN,10.623327,0.029424885,070518Phhmet19,nist_library_elements (2017).libdb,NISTNO:1102743,0.9780534,2.30E+08,131.0350398,10.64869181,5.75E-05,0.438932879,8.39E-04,0.135121187,,0.9780534,,R,
,D-Psicose_RT4,D-Ribose,CASNO:50-69-1,131.0350063,[M-H-H2O]-,-1,131.035,NaN,10.623327,0.029424885,070518Phhmet3,nist_library_elements (2017).libdb,NISTNO:1102743,0.99083346,3.32E+08,131.0350063,10.57256978,2.40E-05,0.183329233,8.24E-04,0.127903986,,0.9908335,,R,
,D-Psicose_RT4,D-Ribose,CASNO:50-69-1,131.0350257,[M-H-H2O]-,-1,131.035,NaN,10.623327,0.029424885,070518Phhmet21,nist_library_elements (2017).libdb,NISTNO:1102743,0.9834329,1.55E+08,131.0350257,10.6033783,4.34E-05,0.33134316,8.54E-04,0.109672038,,0.9834328,,R,
,D-Psicose_RT4,D-Ribose,CASNO:50-69-1,131.0350016,[M-H-H2O]-,-1,131.035,NaN,10.623327,0.029424885,070518Phhmet1,nist_library_elements (2017).libdb,NISTNO:1102743,0.9926367,2.82E+08,131.0350016,10.65050863,1.93E-05,0.147266067,4.58E-04,0.117066161,,0.9926367,,R,
,D-Psicose_RT4,.alpha.-Hydroxybutyric acid,CASNO:20016-85-7,85.02954969,[M-H-H2O]-,-1,85.02955,0.60962147,10.610431,0.020640524,070518Phhmet37,nist_library_elements (2017).libdb,NISTNO:1113986,0.98377866,1.86E+09,85.02954969,10.59221598,4.67E-05,0.549368296,8.24E-04,0.209639438,,0.9725316,0.98752767,0.7486732,
,D-Psicose_RT4,.alpha.-Hydroxybutyric acid,CASNO:20016-85-7,85.02953393,[M-H-H2O]-,-1,85.02955,0.60962147,10.610431,0.020640524,070518Phhmet20,nist_library_elements (2017).libdb,NISTNO:1340387,0.9817975,2.59E+07,85.02953393,10.64867859,3.10E-05,0.364050235,2.44E-04,0.039142021,,0.9817975,,R,
,D-Psicose_RT4,.alpha.-Hydroxybutyric acid,CASNO:20016-85-7,85.02955249,[M-H-H2O]-,-1,85.02955,0.60962147,10.610431,0.020640524,070518Phhmet38,nist_library_elements (2017).libdb,NISTNO:1113986,0.97142947,1.79E+09,85.02955249,10.61051331,4.95E-05,0.58230589,8.16E-04,0.182849439,,0.97088474,0.971611,0.7259964,
,D-Psicose_RT4,.alpha.-Hydroxybutyric acid,CASNO:20016-85-7,85.02961243,[M-H-H2O]-,-1,85.02955,0.60962147,10.610431,0.020640524,070518Phhmet19,nist_library_elements (2017).libdb,NISTNO:1340387,0.9356381,1.90E+07,85.02961243,10.59389038,1.09E-04,1.287238987,1.83E-04,0.052450601,,0.9356381,,R,
,D-Psicose_RT4,.alpha.-Hydroxybutyric acid,CASNO:20016-85-7,85.02955718,[M-H-H2O]-,-1,85.02955,0.60962147,10.610431,0.020640524,070518Phhmet39,nist_library_elements (2017).libdb,NISTNO:1113986,0.977121,1.84E+09,85.02955718,10.61391195,5.42E-05,0.637420994,8.16E-04,0.198003356,,0.968129,0.98011833,0.6758917,
,D-Psicose_RT4,.alpha.-Hydroxybutyric acid,CASNO:20016-85-7,85.0294828,[M-H-H2O]-,-1,85.02955,0.60962147,10.610431,0.020640524,070518Phhmet21,nist_library_elements (2017).libdb,NISTNO:1340387,0.9881328,7.20E+06,85.0294828,10.6033783,2.02E-05,0.237344308,1.83E-04,0,,0.9881328,,R,
,D-Psicose_RT4,D-Lyxose,CASNO:1114-34-7,131.0349954,[M-H-H2O]-,-1,131.035,NaN,10.623327,0.029424885,070518Phhmet20,nist_library_elements (2017).libdb,NISTNO:1076630,0.99498016,1.95E+08,131.0349954,10.64867859,1.32E-05,0.100397181,8.24E-04,0.136722183,,0.99498016,,R,
,D-Psicose_RT4,D-Lyxose,CASNO:1114-34-7,131.0349898,[M-H-H2O]-,-1,131.035,NaN,10.623327,0.029424885,070518Phhmet38,nist_library_elements (2017).libdb,NISTNO:1022531,0.46270898,2.03E+09,131.0349898,10.61051331,7.49E-06,0.057126326,0.001190186,0.239699888,0.996422,0.9971437,0.1066597,0.86983246,
,D-Psicose_RT4,D-Lyxose,CASNO:1114-34-7,131.0349915,[M-H-H2O]-,-1,131.035,NaN,10.623327,0.029424885,070518Phhmet2,nist_library_elements (2017).libdb,NISTNO:1076630,0.9964892,2.02E+08,131.0349915,10.62894491,9.20E-06,0.070215205,8.24E-04,0.08758142,,0.9964892,,R,
,D-Psicose_RT4,D-Lyxose,CASNO:1114-34-7,131.0350398,[M-H-H2O]-,-1,131.035,NaN,10.623327,0.029424885,070518Phhmet19,nist_library_elements (2017).libdb,NISTNO:1076630,0.9780534,2.30E+08,131.0350398,10.64869181,5.75E-05,0.438932879,8.39E-04,0.135121187,,0.9780534,,R,
,D-Psicose_RT4,D-Lyxose,CASNO:1114-34-7,131.0350063,[M-H-H2O]-,-1,131.035,NaN,10.623327,0.029424885,070518Phhmet3,nist_library_elements (2017).libdb,NISTNO:1076630,0.99083346,3.32E+08,131.0350063,10.57256978,2.40E-05,0.183329233,8.24E-04,0.127903986,,0.9908335,,R,
